Year,Is your employer primarily a tech company/organization?,Does your employer provide mental health benefits as part of healthcare coverage?,mental health care available under your employer-provided health coverage?,"Has your employer ever formally discussed mental health (for example, as part of a wellness campaign or other official communication)?",Does your employer offer resources to learn more about mental health disorders and options for seeking help?,Is your anonymity protected if you choose to take advantage of mental health or substance abuse treatment resources provided by your employer?,"If a mental health issue prompted you to request a medical leave from work, how easy or difficult would it be to ask for that leave?",Would you feel comfortable discussing a mental health issue with your direct supervisor(s)?,Have you ever discussed your mental health with your employer?,"Overall, how much importance does your employer place on physical health?","Overall, how much importance does your employer place on mental health?",tech industry supports employees with mental health issues?,Age,Gender,Country,Do you know the options for mental health care available under your employer-provided health coverage?,"Overall, how well do you think the tech industry supports employees with mental health issues?",What is your age?,What is your gender?,What country do you *work* in?,What country do you <strong>work</strong> in?,Does your employer provide mental health benefits as part of healthcare coverage?,Do you know the options for mental health care available under your employer-provided coverage?,Does your employer offer resources to learn more about mental health concerns and options for seeking help?,"If a mental health issue prompted you to request a medical leave from work, asking for that leave would be:",Would you feel comfortable discussing a mental health disorder with your direct supervisor(s)?,What country do you work in?
2016,True,Yes,,No,,I don't know,,,,,,,,,,,,42.0,F,,,,I am not sure,No,Very difficult,No,United States of America
2016,True,Yes,,Yes,,Yes,,,,,,,,,,,,35.0,M,,,,Yes,No,Very easy,Yes,Canada
2016,True,I don't know,,No,,I don't know,,,,,,,,,,,,31.0,F,,,,No,I don't know,Somewhat difficult,Yes,United States of America
2016,True,Yes,,No,,I don't know,,,,,,,,,,,,39.0,M,,,,Yes,No,I don't know,No,United States of America
2016,True,I don't know,,No,,I don't know,,,,,,,,,,,,45.0,m,,,,I am not sure,I don't know,Somewhat easy,Maybe,New Zealand
2016,True,No,,No,,I don't know,,,,,,,,,,,,29.0,M,,,,I am not sure,No,Somewhat difficult,Maybe,United States of America
2016,True,Yes,,No,,I don't know,,,,,,,,,,,,20.0,M,,,,No,No,I don't know,Yes,United States of America
2016,True,Not eligible for coverage / N/A,,No,,I don't know,,,,,,,,,,,,34.0,m,,,,,I don't know,Very difficult,Maybe,United States of America
2016,True,Not eligible for coverage / N/A,,Yes,,Yes,,,,,,,,,,,,33.0,NB,,,,,Yes,Very easy,Yes,United Kingdom
2016,True,Yes,,No,,I don't know,,,,,,,,,,,,31.0,m,,,,Yes,I don't know,I don't know,No,United States of America
2016,True,Yes,,Yes,,Yes,,,,,,,,,,,,36.0,M,,,,Yes,Yes,Very easy,Yes,United States of America
2016,True,Yes,,No,,No,,,,,,,,,,,,30.0,M,,,,Yes,Yes,Somewhat easy,No,United States of America
2016,False,Yes,,No,,Yes,,,,,,,,,,,,44.0,F,,,,I am not sure,I don't know,Neither easy nor difficult,No,United States of America
2016,True,I don't know,,No,,I don't know,,,,,,,,,,,,23.0,F,,,,I am not sure,No,Somewhat easy,No,United States of America
2016,False,Yes,,No,,I don't know,,,,,,,,,,,,46.0,M,,,,No,Yes,I don't know,No,United States of America
2016,True,Yes,,No,,I don't know,,,,,,,,,,,,33.0,F,,,,Yes,No,Very easy,Yes,United States of America
2016,False,Yes,,No,,Yes,,,,,,,,,,,,32.0,F,,,,Yes,No,Somewhat easy,No,United States of America
2016,True,No,,No,,I don't know,,,,,,,,,,,,26.0,M,,,,No,No,Neither easy nor difficult,Yes,United States of America
2016,True,I don't know,,No,,I don't know,,,,,,,,,,,,28.0,M,,,,I am not sure,I don't know,Very easy,No,United States of America
2016,True,Yes,,I don't know,,I don't know,,,,,,,,,,,,30.0,M,,,,No,Yes,Somewhat difficult,Yes,United States of America
2016,True,I don't know,,No,,I don't know,,,,,,,,,,,,28.0,F,,,,No,I don't know,Somewhat difficult,No,United States of America
2016,True,Yes,,I don't know,,Yes,,,,,,,,,,,,31.0,M,,,,Yes,I don't know,Somewhat easy,Yes,Canada
2016,True,Yes,,No,,I don't know,,,,,,,,,,,,29.0,M,,,,No,No,Somewhat difficult,Maybe,United States of America
2016,True,I don't know,,No,,I don't know,,,,,,,,,,,,33.0,M,,,,No,No,Somewhat easy,No,United States of America
2016,True,Yes,,I don't know,,Yes,,,,,,,,,,,,43.0,F,,,,Yes,Yes,I don't know,Maybe,United States of America
2016,True,I don't know,,Yes,,I don't know,,,,,,,,,,,,28.0,M,,,,I am not sure,Yes,Very easy,Yes,Australia
2016,True,Yes,,No,,I don't know,,,,,,,,,,,,38.0,M,,,,I am not sure,No,Neither easy nor difficult,Maybe,United States of America
2016,False,Yes,,No,,Yes,,,,,,,,,,,,30.0,M,,,,Yes,No,Somewhat easy,No,United States of America
2016,True,I don't know,,No,,I don't know,,,,,,,,,,,,48.0,F,,,,No,I don't know,Somewhat easy,No,United States of America
2016,True,No,,No,,I don't know,,,,,,,,,,,,28.0,M,,,,No,No,Neither easy nor difficult,Maybe,Australia
2016,True,Yes,,Yes,,Yes,,,,,,,,,,,,37.0,M,,,,Yes,Yes,Somewhat easy,Yes,United States of America
2016,True,Yes,,I don't know,,I don't know,,,,,,,,,,,,33.0,M,,,,No,I don't know,Neither easy nor difficult,Maybe,United States of America
2016,True,Not eligible for coverage / N/A,,No,,I don't know,,,,,,,,,,,,21.0,M,,,,,No,Somewhat difficult,Yes,Australia
2016,False,Yes,,No,,I don't know,,,,,,,,,,,,25.0,M,,,,I am not sure,No,Very difficult,No,United States of America
2016,True,Yes,,No,,I don't know,,,,,,,,,,,,40.0,M,,,,No,No,Somewhat difficult,No,United States of America
2016,False,No,,No,,I don't know,,,,,,,,,,,,30.0,F,,,,I am not sure,No,Neither easy nor difficult,Maybe,Canada
2016,True,No,,No,,No,,,,,,,,,,,,25.0,M,,,,No,No,Very easy,No,India
2016,True,Yes,,No,,Yes,,,,,,,,,,,,38.0,M,,,,I am not sure,No,Somewhat easy,Maybe,Germany
2016,False,I don't know,,No,,I don't know,,,,,,,,,,,,24.0,M,,,,No,I don't know,I don't know,Yes,United Kingdom
2016,True,Not eligible for coverage / N/A,,No,,I don't know,,,,,,,,,,,,23.0,M,,,,,No,Somewhat difficult,Yes,United Kingdom
2016,True,I don't know,,No,,Yes,,,,,,,,,,,,26.0,M,,,,I am not sure,No,Neither easy nor difficult,No,United States of America
2016,False,I don't know,,No,,I don't know,,,,,,,,,,,,43.0,M,,,,I am not sure,I don't know,Neither easy nor difficult,No,United Kingdom
2016,True,I don't know,,No,,I don't know,,,,,,,,,,,,30.0,M,,,,I am not sure,No,Very easy,Maybe,New Zealand
2016,False,I don't know,,No,,I don't know,,,,,,,,,,,,40.0,M,,,,No,No,Very difficult,No,United Kingdom
2016,False,Yes,,No,,I don't know,,,,,,,,,,,,33.0,F,,,,No,No,Very difficult,No,United Kingdom
2016,True,No,,No,,I don't know,,,,,,,,,,,,22.0,M,,,,No,No,I don't know,No,United Kingdom
2016,True,Yes,,I don't know,,I don't know,,,,,,,,,,,,28.0,M,,,,I am not sure,Yes,I don't know,Maybe,United States of America
2016,True,Yes,,No,,No,,,,,,,,,,,,39.0,M,,,,Yes,No,Very difficult,No,United States of America
2016,True,I don't know,,I don't know,,I don't know,,,,,,,,,,,,33.0,M,,,,No,I don't know,Very easy,Yes,United States of America
2016,True,I don't know,,No,,I don't know,,,,,,,,,,,,37.0,M,,,,I am not sure,No,I don't know,Maybe,United States of America
2016,True,I don't know,,No,,I don't know,,,,,,,,,,,,41.0,f,,,,No,Yes,I don't know,No,France
2016,True,Yes,,No,,I don't know,,,,,,,,,,,,30.0,F,,,,I am not sure,I don't know,Somewhat easy,No,United States of America
2016,True,Yes,,Yes,,Yes,,,,,,,,,,,,42.0,M,,,,Yes,Yes,Somewhat easy,Yes,United States of America
2016,True,Yes,,No,,I don't know,,,,,,,,,,,,52.0,M,,,,No,No,Somewhat difficult,Maybe,United States of America
2016,True,No,,No,,I don't know,,,,,,,,,,,,30.0,M,,,,No,No,Somewhat easy,Maybe,United States of America
2016,True,Yes,,No,,Yes,,,,,,,,,,,,35.0,M,,,,Yes,I don't know,Neither easy nor difficult,Yes,United States of America
2016,True,I don't know,,No,,I don't know,,,,,,,,,,,,24.0,M,,,,No,No,I don't know,No,United States of America
2016,True,I don't know,,I don't know,,I don't know,,,,,,,,,,,,39.0,M,,,,I am not sure,I don't know,Somewhat easy,Yes,United States of America
2016,True,Yes,,No,,I don't know,,,,,,,,,,,,34.0,M,,,,I am not sure,No,Very difficult,Maybe,United States of America
2016,False,No,,No,,No,,,,,,,,,,,,43.0,M,,,,No,No,Very difficult,No,Poland
2016,True,Yes,,No,,Yes,,,,,,,,,,,,39.0,M,,,,No,I don't know,Very difficult,Maybe,United States of America
2016,True,Yes,,No,,Yes,,,,,,,,,,,,34.0,M,,,,Yes,No,Somewhat easy,Yes,United States of America
2016,False,Yes,,Yes,,I don't know,,,,,,,,,,,,38.0,M,,,,I am not sure,I don't know,Somewhat easy,Yes,United Kingdom
2016,True,Yes,,No,,Yes,,,,,,,,,,,,26.0,F,,,,Yes,I don't know,Somewhat easy,Yes,United States of America
2016,True,No,,No,,I don't know,,,,,,,,,,,,24.0,M,,,,I am not sure,No,Neither easy nor difficult,No,Bulgaria
2016,False,I don't know,,Yes,,I don't know,,,,,,,,,,,,27.0,F,,,,I am not sure,Yes,Very difficult,No,United States of America
2016,True,Yes,,Yes,,Yes,,,,,,,,,,,,25.0,M,,,,Yes,Yes,Neither easy nor difficult,No,United States of America
2016,False,Yes,,I don't know,,Yes,,,,,,,,,,,,33.0,M,,,,I am not sure,Yes,Neither easy nor difficult,Maybe,Canada
2016,False,No,,Yes,,Yes,,,,,,,,,,,,34.0,M,,,,I am not sure,I don't know,Somewhat difficult,No,United States of America
2016,True,I don't know,,No,,I don't know,,,,,,,,,,,,27.0,M,,,,I am not sure,No,Somewhat difficult,No,Canada
2016,True,Yes,,No,,I don't know,,,,,,,,,,,,33.0,M,,,,No,I don't know,Very easy,Maybe,United States of America
2016,True,Yes,,No,,I don't know,,,,,,,,,,,,50.0,M,,,,I am not sure,I don't know,Somewhat easy,Yes,United States of America
2016,True,Yes,,Yes,,Yes,,,,,,,,,,,,32.0,F ,,,,I am not sure,No,Very difficult,No,Canada
2016,True,I don't know,,I don't know,,Yes,,,,,,,,,,,,39.0,m,,,,I am not sure,Yes,Very easy,Maybe,Canada
2016,True,I don't know,,I don't know,,I don't know,,,,,,,,,,,,36.0,M,,,,No,I don't know,Very easy,Yes,United States of America
2016,True,I don't know,,No,,I don't know,,,,,,,,,,,,34.0,M,,,,No,No,Somewhat easy,Maybe,Canada
2016,True,I don't know,,No,,I don't know,,,,,,,,,,,,31.0,F,,,,I am not sure,No,I don't know,Yes,United States of America
2016,False,No,,Yes,,I don't know,,,,,,,,,,,,36.0,M,,,,,Yes,Somewhat easy,Yes,United States of America
2016,False,I don't know,,Yes,,Yes,,,,,,,,,,,,48.0,M,,,,I am not sure,Yes,Very easy,Yes,United States of America
2016,True,I don't know,,No,,I don't know,,,,,,,,,,,,31.0,M,,,,No,I don't know,Very easy,Yes,United States of America
2016,True,No,,No,,I don't know,,,,,,,,,,,,32.0,M,,,,,No,Very easy,Yes,United States of America
2016,True,I don't know,,No,,I don't know,,,,,,,,,,,,32.0,M,,,,I am not sure,No,Somewhat difficult,No,United States of America
2016,True,Not eligible for coverage / N/A,,No,,Yes,,,,,,,,,,,,28.0,F,,,,,Yes,Very easy,Yes,United States of America
2016,False,I don't know,,No,,I don't know,,,,,,,,,,,,28.0,M,,,,No,No,Very difficult,No,United Kingdom
2016,True,Yes,,No,,I don't know,,,,,,,,,,,,33.0,F,,,,Yes,I don't know,Somewhat easy,Maybe,United States of America
2016,True,I don't know,,No,,I don't know,,,,,,,,,,,,37.0,M,,,,No,I don't know,Very difficult,Maybe,United States of America
2016,True,I don't know,,No,,I don't know,,,,,,,,,,,,27.0,F,,,,I am not sure,No,Somewhat easy,Maybe,Germany
2016,True,No,,No,,I don't know,,,,,,,,,,,,39.0,M,,,,No,No,I don't know,Maybe,United States of America
2016,False,Yes,,I don't know,,Yes,,,,,,,,,,,,34.0,F,,,,Yes,Yes,Somewhat easy,Yes,United States of America
2016,True,Not eligible for coverage / N/A,,No,,I don't know,,,,,,,,,,,,31.0,F,,,,,I don't know,Somewhat easy,Yes,Other
2016,False,Yes,,No,,No,,,,,,,,,,,,39.0,M,,,,Yes,Yes,Very easy,No,United States of America
2016,True,I don't know,,No,,I don't know,,,,,,,,,,,,46.0,M,,,,No,I don't know,Somewhat difficult,No,United States of America
2016,True,I don't know,,No,,I don't know,,,,,,,,,,,,28.0,M,,,,No,I don't know,Somewhat easy,Yes,United States of America
2016,True,I don't know,,No,,Yes,,,,,,,,,,,,32.0,M,,,,I am not sure,I don't know,Neither easy nor difficult,No,France
2016,False,I don't know,,Yes,,I don't know,,,,,,,,,,,,51.0,M,,,,I am not sure,No,Somewhat easy,Yes,United States of America
2016,False,I don't know,,No,,Yes,,,,,,,,,,,,29.0,M,,,,No,Yes,Neither easy nor difficult,Yes,United States of America
2016,True,No,,No,,No,,,,,,,,,,,,32.0,M,,,,,No,Very easy,Yes,Iran
2016,False,Not eligible for coverage / N/A,,No,,I don't know,,,,,,,,,,,,52.0,m,,,,,Yes,Neither easy nor difficult,Maybe,Switzerland
2016,False,Yes,,No,,I don't know,,,,,,,,,,,,35.0,M,,,,Yes,I don't know,Somewhat difficult,Maybe,United States of America
2016,True,No,,No,,I don't know,,,,,,,,,,,,38.0,M,,,,,No,Neither easy nor difficult,Yes,Ireland
2016,False,I don't know,,No,,I don't know,,,,,,,,,,,,27.0,M,,,,No,I don't know,Somewhat difficult,Yes,United States of America
2016,True,I don't know,,No,,Yes,,,,,,,,,,,,40.0,F,,,,No,Yes,I don't know,Yes,United States of America
2016,False,Not eligible for coverage / N/A,,I don't know,,I don't know,,,,,,,,,,,,32.0,M,,,,,I don't know,Very difficult,No,South Africa
2016,False,Yes,,No,,Yes,,,,,,,,,,,,28.0,F,,,,Yes,No,Somewhat difficult,Maybe,Germany
2016,False,No,,No,,I don't know,,,,,,,,,,,,42.0,M,,,,Yes,No,Somewhat easy,No,United States of America
2016,True,No,,No,,I don't know,,,,,,,,,,,,31.0,M,,,,Yes,No,Somewhat easy,Maybe,United States of America
2016,True,No,,No,,I don't know,,,,,,,,,,,,35.0,M,,,,,No,Somewhat easy,No,Canada
2016,True,Not eligible for coverage / N/A,,Yes,,Yes,,,,,,,,,,,,35.0,M,,,,I am not sure,No,Very easy,Yes,Australia
2016,True,Yes,,No,,Yes,,,,,,,,,,,,24.0,M,,,,Yes,I don't know,Somewhat easy,Yes,United States of America
2016,True,No,,No,,No,,,,,,,,,,,,23.0,M,,,,No,No,I don't know,No,India
2016,True,No,,Yes,,Yes,,,,,,,,,,,,38.0,M,,,,,No,Very easy,Maybe,France
2016,True,I don't know,,No,,I don't know,,,,,,,,,,,,33.0,M,,,,No,I don't know,Very easy,Maybe,France
2016,True,I don't know,,I don't know,,I don't know,,,,,,,,,,,,35.0,M,,,,I am not sure,I don't know,Very easy,Yes,United Kingdom
2016,True,I don't know,,I don't know,,I don't know,,,,,,,,,,,,30.0,F,,,,,I don't know,I don't know,Maybe,Germany
2016,True,I don't know,,No,,I don't know,,,,,,,,,,,,28.0,M,,,,No,I don't know,Very easy,Maybe,United States of America
2016,True,No,,Yes,,I don't know,,,,,,,,,,,,39.0,m,,,,I am not sure,No,Somewhat easy,Yes,Germany
2016,True,No,,No,,No,,,,,,,,,,,,21.0,NB,,,,Yes,No,Somewhat easy,Maybe,United States of America
2016,True,Yes,,Yes,,No,,,,,,,,,,,,31.0,M,,,,Yes,Yes,Very easy,Yes,Germany
2016,True,I don't know,,I don't know,,I don't know,,,,,,,,,,,,30.0,M,,,,No,I don't know,Somewhat easy,No,United States of America
2016,True,Yes,,No,,Yes,,,,,,,,,,,,25.0,F,,,,I am not sure,No,Somewhat difficult,Maybe,United States of America
2016,True,Not eligible for coverage / N/A,,No,,I don't know,,,,,,,,,,,,26.0,M,,,,I am not sure,I don't know,Somewhat difficult,Maybe,United Kingdom
2016,True,Yes,,No,,Yes,,,,,,,,,,,,30.0,M,,,,I am not sure,No,Somewhat easy,Yes,United States of America
2016,True,No,,I don't know,,I don't know,,,,,,,,,,,,30.0,M,,,,,No,Somewhat easy,Yes,Italy
2016,True,I don't know,,Yes,,Yes,,,,,,,,,,,,31.0,M,,,,I am not sure,I don't know,Very easy,Yes,Bulgaria
2016,True,I don't know,,No,,I don't know,,,,,,,,,,,,32.0,M,,,,I am not sure,I don't know,I don't know,Maybe,United States of America
2016,False,No,,No,,I don't know,,,,,,,,,,,,45.0,F,,,,,No,Somewhat difficult,Yes,United Kingdom
2016,True,Yes,,No,,I don't know,,,,,,,,,,,,27.0,M,,,,No,No,Somewhat easy,No,United States of America
2016,True,Not eligible for coverage / N/A,,I don't know,,I don't know,,,,,,,,,,,,28.0,F,,,,,I don't know,Very easy,Maybe,United Kingdom
2016,True,Yes,,No,,I don't know,,,,,,,,,,,,38.0,m,,,,No,Yes,Somewhat difficult,Maybe,United States of America
2016,False,Yes,,I don't know,,I don't know,,,,,,,,,,,,38.0,M,,,,Yes,Yes,Somewhat easy,Yes,United States of America
2016,True,I don't know,,I don't know,,Yes,,,,,,,,,,,,34.0,M,,,,I am not sure,I don't know,Somewhat easy,Yes,Hungary
2016,True,I don't know,,No,,Yes,,,,,,,,,,,,23.0,M,,,,No,No,Very easy,Yes,France
2016,False,Yes,,No,,I don't know,,,,,,,,,,,,40.0,F,,,,I am not sure,No,Neither easy nor difficult,Maybe,United States of America
2016,True,I don't know,,No,,I don't know,,,,,,,,,,,,28.0,M,,,,I am not sure,No,Somewhat difficult,Maybe,United States of America
2016,True,I don't know,,No,,I don't know,,,,,,,,,,,,33.0,M,,,,No,I don't know,I don't know,Yes,United States of America
2016,False,Yes,,Yes,,Yes,,,,,,,,,,,,32.0,M,,,,No,Yes,Somewhat easy,Maybe,United States of America
2016,True,Yes,,Yes,,Yes,,,,,,,,,,,,27.0,M,,,,Yes,Yes,Very easy,Yes,United States of America
2016,True,No,,No,,I don't know,,,,,,,,,,,,33.0,M,,,,No,No,I don't know,No,Israel
2016,False,I don't know,,No,,I don't know,,,,,,,,,,,,34.0,M,,,,I am not sure,No,Somewhat difficult,Yes,Japan
2016,False,Yes,,I don't know,,I don't know,,,,,,,,,,,,35.0,M,,,,No,I don't know,I don't know,No,United States of America
2016,True,Yes,,Yes,,Yes,,,,,,,,,,,,39.0,M,,,,I am not sure,Yes,Neither easy nor difficult,Yes,United States of America
2016,False,Yes,,No,,Yes,,,,,,,,,,,,35.0,M,,,,I am not sure,Yes,Very easy,Maybe,United States of America
2016,False,I don't know,,No,,Yes,,,,,,,,,,,,34.0,M,,,,No,I don't know,Somewhat easy,Maybe,United States of America
2016,False,Yes,,No,,I don't know,,,,,,,,,,,,42.0,M,,,,I am not sure,No,Very easy,Maybe,United States of America
2016,False,Yes,,No,,I don't know,,,,,,,,,,,,30.0,M,,,,No,I don't know,I don't know,Maybe,United States of America
2016,False,Yes,,No,,No,,,,,,,,,,,,55.0,M,,,,No,No,Somewhat difficult,Yes,United States of America
2016,True,No,,No,,I don't know,,,,,,,,,,,,46.0,m,,,,Yes,No,Somewhat easy,Maybe,United States of America
2016,False,Yes,,No,,Yes,,,,,,,,,,,,33.0,M,,,,Yes,No,Somewhat difficult,Yes,United States of America
2016,False,Yes,,No,,Yes,,,,,,,,,,,,30.0,M,,,,I am not sure,Yes,Neither easy nor difficult,Yes,United States of America
2016,True,No,,No,,I don't know,,,,,,,,,,,,30.0,M,,,,,No,Very easy,Yes,United Kingdom
2016,True,Yes,,No,,I don't know,,,,,,,,,,,,31.0,F,,,,Yes,Yes,I don't know,No,United States of America
2016,True,Yes,,No,,Yes,,,,,,,,,,,,38.0,M,,,,I am not sure,I don't know,Very easy,Yes,Ireland
2016,True,Yes,,Yes,,Yes,,,,,,,,,,,,30.0,F,,,,Yes,Yes,Somewhat difficult,Yes,United Kingdom
2016,True,Yes,,Yes,,I don't know,,,,,,,,,,,,32.0,M,,,,Yes,Yes,Somewhat easy,Yes,United States of America
2016,False,No,,No,,I don't know,,,,,,,,,,,,32.0,M,,,,,No,Neither easy nor difficult,No,United Kingdom
2016,True,Yes,,No,,I don't know,,,,,,,,,,,,47.0,M,,,,No,No,Very difficult,Maybe,United States of America
2016,True,No,,Yes,,Yes,,,,,,,,,,,,39.0,M,,,,,No,Very easy,Yes,United Kingdom
2016,False,I don't know,,No,,I don't know,,,,,,,,,,,,35.0,M,,,,I am not sure,No,Very difficult,No,United States of America
2016,True,Yes,,No,,I don't know,,,,,,,,,,,,36.0,M,,,,Yes,No,Very difficult,No,United States of America
2016,False,Yes,,Yes,,Yes,,,,,,,,,,,,38.0,F,,,,Yes,Yes,I don't know,Maybe,United States of America
2016,True,I don't know,,Yes,,Yes,,,,,,,,,,,,30.0,M,,,,I am not sure,No,I don't know,No,United States of America
2016,True,I don't know,,No,,I don't know,,,,,,,,,,,,33.0,M,,,,I am not sure,No,Somewhat easy,Yes,United States of America
2016,True,I don't know,,I don't know,,I don't know,,,,,,,,,,,,22.0,M,,,,I am not sure,I don't know,I don't know,No,United States of America
2016,False,I don't know,,No,,I don't know,,,,,,,,,,,,26.0,m,,,,No,I don't know,Neither easy nor difficult,Yes,United States of America
2016,True,Yes,,I don't know,,Yes,,,,,,,,,,,,34.0,M,,,,Yes,Yes,Neither easy nor difficult,Yes,United States of America
2016,True,No,,No,,I don't know,,,,,,,,,,,,37.0,M,,,,,Yes,I don't know,Yes,Bulgaria
2016,True,No,,No,,I don't know,,,,,,,,,,,,43.0,M,,,,No,No,Somewhat easy,Maybe,Switzerland
2016,True,I don't know,,No,,I don't know,,,,,,,,,,,,30.0,F,,,,No,I don't know,Neither easy nor difficult,Yes,United States of America
2016,True,Yes,,Yes,,I don't know,,,,,,,,,,,,32.0,M,,,,I am not sure,Yes,Somewhat difficult,Maybe,United States of America
2016,False,Yes,,I don't know,,Yes,,,,,,,,,,,,35.0,M,,,,Yes,I don't know,Neither easy nor difficult,Yes,United States of America
2016,True,Yes,,No,,I don't know,,,,,,,,,,,,29.0,M,,,,No,No,Neither easy nor difficult,Maybe,United States of America
2016,False,No,,No,,I don't know,,,,,,,,,,,,29.0,M,,,,I am not sure,I don't know,Very easy,Yes,United States of America
2016,True,Yes,,I don't know,,I don't know,,,,,,,,,,,,30.0,m,,,,No,I don't know,I don't know,Maybe,United States of America
2016,True,I don't know,,No,,Yes,,,,,,,,,,,,30.0,M,,,,No,I don't know,Somewhat difficult,No,United States of America
2016,True,Yes,,No,,Yes,,,,,,,,,,,,38.0,M,,,,I am not sure,I don't know,Very easy,Yes,United States of America
2016,False,Yes,,No,,I don't know,,,,,,,,,,,,30.0,M,,,,No,No,Somewhat easy,Yes,Brazil
2016,True,No,,No,,I don't know,,,,,,,,,,,,26.0,M,,,,No,No,Somewhat easy,Maybe,Netherlands
2016,True,No,,No,,I don't know,,,,,,,,,,,,24.0,M,,,,,No,Somewhat easy,Maybe,United States of America
2016,True,Yes,,No,,I don't know,,,,,,,,,,,,35.0,M,,,,No,I don't know,Somewhat difficult,No,United States of America
2016,True,Yes,,I don't know,,I don't know,,,,,,,,,,,,38.0,M,,,,I am not sure,Yes,Somewhat easy,Yes,Sweden
2016,True,Yes,,No,,Yes,,,,,,,,,,,,36.0,NB,,,,Yes,I don't know,Very easy,No,United States of America
2016,True,Yes,,I don't know,,I don't know,,,,,,,,,,,,35.0,M,,,,Yes,I don't know,Neither easy nor difficult,Maybe,United States of America
2016,True,I don't know,,No,,I don't know,,,,,,,,,,,,25.0,M,,,,I am not sure,I don't know,Somewhat easy,Yes,United States of America
2016,True,I don't know,,No,,I don't know,,,,,,,,,,,,32.0,F,,,,I am not sure,I don't know,Somewhat easy,Yes,Sweden
2016,True,No,,No,,I don't know,,,,,,,,,,,,32.0,F,,,,I am not sure,No,Neither easy nor difficult,Maybe,United States of America
2016,True,I don't know,,No,,Yes,,,,,,,,,,,,28.0,M,,,,I am not sure,Yes,Somewhat easy,Yes,Germany
2016,True,Yes,,Yes,,Yes,,,,,,,,,,,,34.0,F,,,,Yes,Yes,Somewhat easy,Maybe,United Kingdom
2016,True,Yes,,No,,Yes,,,,,,,,,,,,40.0,F,,,,Yes,Yes,Neither easy nor difficult,Maybe,United States of America
2016,True,Yes,,No,,I don't know,,,,,,,,,,,,45.0,M,,,,I am not sure,Yes,Somewhat difficult,No,United States of America
2016,True,I don't know,,I don't know,,I don't know,,,,,,,,,,,,31.0,M,,,,I am not sure,I don't know,Very easy,Yes,Sweden
2016,False,Yes,,Yes,,I don't know,,,,,,,,,,,,30.0,M,,,,Yes,Yes,Somewhat easy,Maybe,United States of America
2016,False,Yes,,Yes,,I don't know,,,,,,,,,,,,47.0,F,,,,Yes,Yes,Neither easy nor difficult,Yes,United Kingdom
2016,True,I don't know,,No,,I don't know,,,,,,,,,,,,48.0,m,,,,No,I don't know,Somewhat difficult,Maybe,United Kingdom
2016,True,Not eligible for coverage / N/A,,No,,I don't know,,,,,,,,,,,,29.0,M,,,,No,I don't know,Very difficult,Maybe,United States of America
2016,False,Yes,,Yes,,I don't know,,,,,,,,,,,,52.0,m,,,,Yes,Yes,Very easy,Yes,United States of America
2016,True,Yes,,No,,Yes,,,,,,,,,,,,34.0,F,,,,Yes,Yes,Very easy,Yes,Sweden
2016,True,Yes,,No,,I don't know,,,,,,,,,,,,34.0,M,,,,Yes,I don't know,Very easy,Yes,Netherlands
2016,True,I don't know,,I don't know,,I don't know,,,,,,,,,,,,27.0,M,,,,I am not sure,Yes,I don't know,Maybe,United States of America
2016,True,No,,No,,I don't know,,,,,,,,,,,,30.0,M,,,,No,No,Neither easy nor difficult,No,Russia
